observable,domain,owner_geometry,target_geometry,owner_formula,owner_value,target,primary_source,primitives_used,route_status,route_formula,route_paper
geo_atmospheric_scale_height_km,geo,qcalcgeom,bsfg,H = 8.5 km surface T=288 K,8.503333333333332,8.5,PAPER_1167,,XGEO_ROUTED_IDENTITY,EXTRACTED[_session424_geo_scale_height.py]: val = SO5-K_Mex+SSq+F_TRZ-F_TRZ*Phi_res || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; real vacuum-kernel primitives global,PAPER_1167;_session424_geo_scale_height.py;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
geo_atmospheric_scale_height_km,geo,qcalcgeom,dpm,H = 8.5 km surface T=288 K,8.503333333333332,8.5,PAPER_1167,,XGEO_ROUTED_IDENTITY,"EXTRACTED[_session424_geo_scale_height.py]: val = SO5-K_Mex+SSq+F_TRZ-F_TRZ*Phi_res || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;_session424_geo_scale_height.py;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
geo_atmospheric_scale_height_km,geo,qcalcgeom,d26,H = 8.5 km surface T=288 K,8.503333333333332,8.5,PAPER_1167,,XGEO_ROUTED_IDENTITY,"H = 8.5 km surface T=288 K || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
geo_brunt_vaisala_N2_s2,geo,qcalcgeom,bsfg,N^2 = F_TRZ^4 EXACT,0.00010000000000000002,0.0001,PAPER_1167,F_TRZ,XGEO_ROUTED_IDENTITY,N^2 = F_TRZ^4 EXACT || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1167;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
geo_brunt_vaisala_N2_s2,geo,qcalcgeom,dpm,N^2 = F_TRZ^4 EXACT,0.00010000000000000002,0.0001,PAPER_1167,F_TRZ,XGEO_ROUTED_IDENTITY,"N^2 = F_TRZ^4 EXACT || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1167;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
geo_brunt_vaisala_N2_s2,geo,qcalcgeom,d26,N^2 = F_TRZ^4 EXACT,0.00010000000000000002,0.0001,PAPER_1167,F_TRZ,XGEO_ROUTED_IDENTITY,N^2 = F_TRZ^4 EXACT || d26-native re-expression: generator D_crit=26: D_phys=D_crit-22 with 22=T22 compactified moduli [PAPER_1927]; real vacuum-kernel primitives global,PAPER_1167;PAPER_1927
geo_greenhouse_DeltaT_K,geo,qcalcgeom,bsfg,T_surf - T_eff = 33 K,32.93166666666667,33.0,PAPER_1167,,XGEO_ROUTED_IDENTITY,EXTRACTED[_session428_geo_greenhouse.py]: val = N_ch*D_phys-D_phys+Phi_res+F_TRZ*K_Mex-F_TRZ-F_TRZ**2 || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; real vacuum-kernel primitives global,PAPER_1167;_session428_geo_greenhouse.py;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
geo_greenhouse_DeltaT_K,geo,qcalcgeom,dpm,T_surf - T_eff = 33 K,32.93166666666667,33.0,PAPER_1167,,XGEO_ROUTED_IDENTITY,"EXTRACTED[_session428_geo_greenhouse.py]: val = N_ch*D_phys-D_phys+Phi_res+F_TRZ*K_Mex-F_TRZ-F_TRZ**2 || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;_session428_geo_greenhouse.py;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
geo_greenhouse_DeltaT_K,geo,qcalcgeom,d26,T_surf - T_eff = 33 K,32.93166666666667,33.0,PAPER_1167,,XGEO_ROUTED_IDENTITY,"T_surf - T_eff = 33 K || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
geo_magnetopause_R_E,geo,bsfg,qcalcgeom,R_mp = SO_5 R_E = 10 EXACT,10.0,10.0,PAPER_1167,SO_5,XGEO_ROUTED_IDENTITY,"R_mp = SO_5 R_E = 10 EXACT || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
geo_magnetopause_R_E,geo,bsfg,dpm,R_mp = SO_5 R_E = 10 EXACT,10.0,10.0,PAPER_1167,SO_5,XGEO_ROUTED_IDENTITY,"R_mp = SO_5 R_E = 10 EXACT || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1167;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
geo_magnetopause_R_E,geo,bsfg,d26,R_mp = SO_5 R_E = 10 EXACT,10.0,10.0,PAPER_1167,SO_5,XGEO_ROUTED_IDENTITY,"R_mp = SO_5 R_E = 10 EXACT || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
geo_ocean_salinity_ppt,geo,qcalcgeom,bsfg,Mean salinity 35 ppt,35.030666666666676,35.0,PAPER_1167,,XGEO_ROUTED_IDENTITY,EXTRACTED[_session429_geo_salinity.py]: val = K_Mex*SO5+SO5+D_phys+F_TRZ*K_Mex-F_TRZ**2-F_TRZ**3 || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; real vacuum-kernel primitives global,PAPER_1167;_session429_geo_salinity.py;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
geo_ocean_salinity_ppt,geo,qcalcgeom,dpm,Mean salinity 35 ppt,35.030666666666676,35.0,PAPER_1167,,XGEO_ROUTED_IDENTITY,"EXTRACTED[_session429_geo_salinity.py]: val = K_Mex*SO5+SO5+D_phys+F_TRZ*K_Mex-F_TRZ**2-F_TRZ**3 || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;_session429_geo_salinity.py;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
geo_ocean_salinity_ppt,geo,qcalcgeom,d26,Mean salinity 35 ppt,35.030666666666676,35.0,PAPER_1167,,XGEO_ROUTED_IDENTITY,"Mean salinity 35 ppt || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
higgs_vev,SM,dpm,qcalcgeom,v_Higgs = A_5 * (D_phys + F_TRZ) = 60 * 4.1 = 246 GeV,245.99999999999997,246.0,PAPER_1636,D_PHYS;A_5;F_TRZ,XGEO_ROUTED_IDENTITY,"v_Higgs = A_5 * (D_phys + F_TRZ) = 60 * 4.1 = 246 GeV || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1636;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
higgs_vev,SM,dpm,bsfg,v_Higgs = A_5 * (D_phys + F_TRZ) = 60 * 4.1 = 246 GeV,245.99999999999997,246.0,PAPER_1636,D_PHYS;A_5;F_TRZ,XGEO_ROUTED_IDENTITY,v_Higgs = A_5 * (D_phys + F_TRZ) = 60 * 4.1 = 246 GeV || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1636;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
higgs_vev,SM,dpm,d26,v_Higgs = A_5 * (D_phys + F_TRZ) = 60 * 4.1 = 246 GeV,245.99999999999997,246.0,PAPER_1636,D_PHYS;A_5;F_TRZ,XGEO_ROUTED_IDENTITY,"v_Higgs = A_5 * (D_phys + F_TRZ) = 60 * 4.1 = 246 GeV || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1636;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
hubble_tension,LCDM,d26,qcalcgeom,Delta_H = SH0ES - Planck = 73 - 67.4 = 5.6 km/s/Mpc,5.599999999999994,5.6,PAPER_1676,,XGEO_INDEPENDENT,"INDEPENDENT: H0 grid = (2*SO_5+2)*F_TRZ^19 = 2.2e-18 (residual vs local IS the tension, PAPER_2125) — F_TRZ-ladder grid form -> qcalcgeom per LEADING-PRIMITIVE GEOMETRY RULE (Daniel standing ruling 2026-07-24)",PAPER_2093;PAPER_2125
hubble_tension,LCDM,d26,bsfg,Delta_H = SH0ES - Planck = 73 - 67.4 = 5.6 km/s/Mpc,5.599999999999994,5.6,PAPER_1676,,XGEO_ROUTED_IDENTITY,RECOVERED: H0 local/CMB tension = 1/12 EXACT tilt closure; grid (2*SO_5+2)*F_TRZ^19 vs local anchor || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form; also |SO(D-1)| at D=6 per PAPER_1160]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522,PAPER_1676;PAPER_1156;PAPER_2093;PAPER_2125;uqff_pure_calculator p9_h_tension;PAPER_1962;R320;PAPER_1160;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
hubble_tension,LCDM,d26,dpm,Delta_H = SH0ES - Planck = 73 - 67.4 = 5.6 km/s/Mpc,5.599999999999994,5.6,PAPER_1676,,XGEO_INDEPENDENT,INDEPENDENT: tension tilt = 1/12 EXACT = K_MEX - 2 (DPM-pair identity) — DPM-pair-led -> dpm per LEADING-PRIMITIVE GEOMETRY RULE (Daniel standing ruling 2026-07-24),PAPER_1156;PAPER_1183
m_W_alt,SM,dpm,qcalcgeom,m_W = A_5 + A_5/3 = 60 + 20 = 80 GeV,80.0,80.0,PAPER_1686,A_5,XGEO_ROUTED_IDENTITY,"m_W = A_5 + A_5/3 = 60 + 20 = 80 GeV || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1686;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
m_W_alt,SM,dpm,bsfg,m_W = A_5 + A_5/3 = 60 + 20 = 80 GeV,80.0,80.0,PAPER_1686,A_5,XGEO_ROUTED_IDENTITY,m_W = A_5 + A_5/3 = 60 + 20 = 80 GeV || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1686;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
m_W_alt,SM,dpm,d26,m_W = A_5 + A_5/3 = 60 + 20 = 80 GeV,80.0,80.0,PAPER_1686,A_5,XGEO_ROUTED_IDENTITY,"m_W = A_5 + A_5/3 = 60 + 20 = 80 GeV || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1686;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
mp_me_ratio,SI,bsfg,qcalcgeom,m_p/m_e = D_BSFG * pi^5,1836.1181087116884,1836.15267343,PAPER_1167,D_BSFG;PI,XGEO_ROUTED_IDENTITY,"m_p/m_e = D_BSFG * pi^5 || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
mp_me_ratio,SI,bsfg,dpm,m_p/m_e = D_BSFG * pi^5,1836.1181087116884,1836.15267343,PAPER_1167,D_BSFG;PI,XGEO_INDEPENDENT,INDEPENDENT: m_p/m_e = A_5^2/2 + D_BSFG^2 = 1836 (0.0083% vs 1836.15267) — A_5-led -> dpm per LEADING-PRIMITIVE GEOMETRY RULE (Daniel standing ruling 2026-07-24),S266;PAPER_2116
mp_me_ratio,SI,bsfg,d26,m_p/m_e = D_BSFG * pi^5,1836.1181087116884,1836.15267343,PAPER_1167,D_BSFG;PI,XGEO_ROUTED_IDENTITY,"m_p/m_e = D_BSFG * pi^5 || d26-native re-expression: generator D_crit=26: SO_5=10 via 26->10 superstring reduction [PAPER_1160 chain 4; CondensedPhysics2.py L28609; 26D_DOWNWARD_PROJECTION.md]; D_BSFG=6, D_phys=4 via 26->10->6->4 flow [PAPER_1160 + PAPER_1159 D=6 resonance manifold]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1160;PAPER_1159;PAPER_2116;PAPER_2128;PAPER_1522
n_s_scalar_tilt,LCDM,d26,qcalcgeom,n_s = 1 - alpha_inv^-1 * (D_phys + Phi_res_5_6) = 1 - (1/137)(4 + 5/6),0.9647294625601749,0.96468,PAPER_1736,D_PHYS;PHI_RES,XGEO_ROUTED_IDENTITY,"n_s = 1 - alpha_inv^-1 * (D_phys + Phi_res_5_6) = 1 - (1/137)(4 + 5/6) || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1736;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
n_s_scalar_tilt,LCDM,d26,bsfg,n_s = 1 - alpha_inv^-1 * (D_phys + Phi_res_5_6) = 1 - (1/137)(4 + 5/6),0.9647294625601749,0.96468,PAPER_1736,D_PHYS;PHI_RES,XGEO_ROUTED_IDENTITY,n_s = 1 - alpha_inv^-1 * (D_phys + Phi_res_5_6) = 1 - (1/137)(4 + 5/6) || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1736;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
n_s_scalar_tilt,LCDM,d26,dpm,n_s = 1 - alpha_inv^-1 * (D_phys + Phi_res_5_6) = 1 - (1/137)(4 + 5/6),0.9647294625601749,0.96468,PAPER_1736,D_PHYS;PHI_RES,XGEO_ROUTED_IDENTITY,"n_s = 1 - alpha_inv^-1 * (D_phys + Phi_res_5_6) = 1 - (1/137)(4 + 5/6) || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1736;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
omega_lambda_6_5_SSQ,LCDM,dpm,qcalcgeom,Omega_Lambda = (6/5) * SSQ = 6/5 * 0.57 = 0.684,0.6839999999999999,0.684,PAPER_1696,SSQ,XGEO_ROUTED_IDENTITY,"Omega_Lambda = (6/5) * SSQ = 6/5 * 0.57 = 0.684 || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1696;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
omega_lambda_6_5_SSQ,LCDM,dpm,bsfg,Omega_Lambda = (6/5) * SSQ = 6/5 * 0.57 = 0.684,0.6839999999999999,0.684,PAPER_1696,SSQ,XGEO_ROUTED_IDENTITY,Omega_Lambda = (6/5) * SSQ = 6/5 * 0.57 = 0.684 || bsfg-native re-expression: generator D_BSFG: D_phys=2*D_BSFG/3 [PAPER_1962]; SO_5=2*(D_BSFG-1) [R320 triple-form]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives global,PAPER_1696;PAPER_1962;R320;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
omega_lambda_6_5_SSQ,LCDM,dpm,d26,Omega_Lambda = (6/5) * SSQ = 6/5 * 0.57 = 0.684,0.6839999999999999,0.684,PAPER_1696,SSQ,XGEO_ROUTED_IDENTITY,Omega_Lambda = (6/5) * SSQ = 6/5 * 0.57 = 0.684 || d26-native re-expression: generator D_crit=26: D_phys=D_crit-22 with 22=T22 compactified moduli [PAPER_1927]; real vacuum-kernel primitives global,PAPER_1696;PAPER_1927
periodic_table_periods,chem,bsfg,qcalcgeom,n_periods_stable = D_BSFG + 1 = 7,7,7,PAPER_1167,D_BSFG,XGEO_ROUTED_IDENTITY,"n_periods_stable = D_BSFG + 1 = 7 || qcalcgeom-native re-expression: F_U-native constant set {rho_SCm, beta_i, SSq, F_TRZ, omega_SCm, Phi_res, S_26} [PAPER_1203/PAPER_2124 canonical F_U machinery = QCalcGeom v3 native surfaces compute_F_U/FUBi/FUBii/universal_inertia]; SO_5=1/F_TRZ [PAPER_1160 EXACT F_TRZ=1/|SO(5)|]; D_BSFG=6 native via bsfg_* wrapper surfaces [QCalcGeom v3 + PAPER_1159]; D_phys=2*D_BSFG/3 [PAPER_1962]; D_crit=D_BSFG+2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522",PAPER_1167;PAPER_1203;PAPER_2124;PAPER_1160;PAPER_1159;PAPER_1962;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522
periodic_table_periods,chem,bsfg,dpm,n_periods_stable = D_BSFG + 1 = 7,7,7,PAPER_1167,D_BSFG,XGEO_ROUTED_IDENTITY,"n_periods_stable = D_BSFG + 1 = 7 || dpm-native re-expression: generators SO_5=rho_UA/rho_SCm + D_crit=26 caduceus pinch count [PAPER_646], D_phys via magic 8=2*D_phys [PAPER_1203]; D_BSFG=D_crit-2*SO_5 [PAPER_1521]; A_5=360/D_BSFG [PAPER_2116]; N_CH=SO_5-1 [PAPER_2128]; K_MEX per PAPER_1522; kappa per PAPER_2112; real vacuum-kernel primitives native to SCm manifold",PAPER_1167;PAPER_646;PAPER_1203;PAPER_1521;PAPER_2116;PAPER_2128;PAPER_1522;PAPER_2112
